Code;Product label;Exported value in 2018-Q3;Exported value in 2018-Q4;Exported value in 2019-Q1;Exported value in 2019-Q2;Exported value in 2019-Q3;Exported value in 2019-Q4;Exported value in 2020-Q1;Exported value in 2020-Q2;Exported value in 2020-Q3;Exported value in 2020-Q4;Exported value in 2021-Q1;Exported value in 2021-Q2;Exported value in 2021-Q3;Exported value in 2021-Q4;Exported value in 2022-Q1;Exported value in 2022-Q2;Exported value in 2022-Q3;Exported value in 2022-Q4;Exported value in 2023-Q1;Exported value in 2023-Q2;
091030;"Turmeric "curcuma"";106;2;4;2;3;4;69;2;22;9;1;25;7;8;15;0;5;0;2;1;
110510;"Flour, meal and powder of potatoes";0;0;0;119;5;7;3;0;20;7;82;10;0;51;125;1;2;25;6;1;
151211;"Crude sunflower-seed or safflower oil";0;0;0;0;0;1;0;0;0;3743;0;0;0;0;0;0;0;0;2;1;
160232;"Meat or offal of fowls of the species "Gallus domesticus", prepared or preserved (excl. sausages ...";0;38;0;0;0;0;0;0;0;0;0;0;0;0;0;85;0;0;1;1;
160239;"Prepared or preserved meat or meat offal of ducks, geese and guinea fowl of the species domesticus ...";0;10;0;3;3;1;0;2;0;7;0;5;0;8;0;0;0;0;2;1;
190220;"Pasta, stuffed with meat or other substances, whether or not cooked or otherwise prepared";0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;5;4;1;
190540;"Rusks, toasted bread and similar toasted products";0;2;0;1;4;1;0;0;0;0;6;1;7;6;24;0;0;0;0;1;
200961;"Grape juice, incl. grape must, unfermented, Brix value <= 30 at 20°C, whether or not containing ...";0;0;0;0;0;0;0;0;0;0;2;0;2;1;3;2;3;33;2;1;
200971;"Apple juice, unfermented, Brix value <= 20 at 20°C, whether or not containing added sugar or ...";2;9;13;0;0;0;2;1;7;29;0;0;3;1;2;1;0;1;1;1;
290544;"D-glucitol "sorbitol"";0;2;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;
010110;"Pure-bred breeding horses and asses";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
010111;"Pure-bred breeding horses";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
010119;"Live horses (excluding pure-bred for breeding)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
010120;"Live asses, mules and hinnies";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
010190;"Live mules and hinnies";5;0;13;0;7;0;0;0;0;0;15;37;0;0;0;0;2;0;0;0;
010210;"Pure-bred breeding bovines";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
010290;"Live bovine animals (excl. cattle and buffalo)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
010410;"Live sheep";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
010420;"Live goats";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
010512;"Live domestic turkeys, weighing <= 185 g";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
010515;"Live domestic guinea fowls, weighing <= 185 g";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
010519;"Live domestic ducks, geese and guinea fowls, weighing <= 185 g";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
010592;"Live fowls of the species Gallus domesticus, weighing > 185 g but <= 2 kg";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
010600;"Live animals (excluding horses, asses, mules, hinnies, bovine animals, swine, sheep, goats, ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
010612;"Live whales, dolphins and porpoises (mammals of the order Cetacea); manatees and dugongs (mammals ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
010639;"Live birds (excl. birds of prey, psittaciformes, parrots, parrakeets, macaws, cockatoos, ostriches ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
010690;"Live animals (excl. mammals, reptiles, birds, insects, fish, crustaceans, molluscs and other ...";39;32;151;58;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;
020210;"Frozen bovine carcases and half-carcases";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
020220;"Frozen bovine cuts, with bone in (excl. carcases and half-carcases)";10;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
020311;"Fresh or chilled carcases and half-carcases of swine";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
020312;"Fresh or chilled hams, shoulders and cuts thereof of swine, with bone in";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
020322;"Frozen hams, shoulders and cuts thereof of swine, with bone in";1;0;0;0;0;0;0;0;0;1;0;0;0;7;0;0;0;0;0;0;
020421;"Fresh or chilled sheep carcases and half-carcases (excl. lambs)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;
020423;"Fresh or chilled boneless cuts of sheep";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
020441;"Frozen sheep carcases and half-carcases (excl. lambs)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
020442;"Frozen cuts of sheep, with bone in (excl. carcases and half-carcases)";0;0;2;0;0;1;3;0;1;1;4;2;7;2;176;4;0;0;1;0;
020450;"Fresh, chilled or frozen meat of goats";0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;
020610;"Fresh or chilled edible offal of bovine animals";0;0;0;0;132;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;
020621;"Frozen edible bovine tongues";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
020622;"Frozen edible bovine livers";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
020629;"Frozen edible bovine offal (excl. tongues and livers)";0;0;0;0;0;34;25;0;0;0;0;0;0;0;0;0;0;0;0;0;
020630;"Fresh or chilled edible offal of swine";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
020641;"Frozen edible livers of swine";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
020649;"Edible offal of swine, frozen (excl. livers)";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;
020690;"Frozen edible offal of sheep, goats, horses, asses, mules and hinnies";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;
020724;"Fresh or chilled turkeys of the species domesticus, not cut in pieces";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
020725;"Frozen turkeys of the species domesticus, not cut into pieces";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
020726;"Fresh or chilled cuts and edible offal of turkeys of the species domesticus";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
020733;"Frozen ducks, geese and guinea fowls of the species domesticus, not cut into pieces";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
020734;"Fresh or chilled edible fatty livers of ducks or geese of the species domesticus";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
020735;"Fresh or chilled cuts and edible offal of ducks, geese or guinea fowls of the species domesticus ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
020736;"Frozen cuts and edible offal of ducks, geese or guinea fowls of the species domesticus";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
020741;"Fresh or chilled domestic ducks, not cut in pieces";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
020745;"Frozen cuts and edible offal of domestic ducks";0;96;44;36;49;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
020820;"Fresh, chilled or frozen frogs' legs";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
020900;"Pig fat, free of lean meat, and poultry fat, not rendered or otherwise extracted, fresh, chilled, ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
020910;"Pig fat, free of lean meat, not rendered or otherwise extracted, fresh, chilled, frozen, salted, ...";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
020990;"Poultry fat, not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
021011;"Hams, shoulders and cuts thereof of swine, salted, in brine, dried or smoked, with bone in";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
021012;"Bellies "streaky" and cuts thereof of swine, salted, in brine, dried or smoked";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
021090;"Meat and edible offal, salted, in brine, dried or smoked, and edible flours and meals of meat ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
021099;"Meat and edible offal, salted, in brine, dried or smoked, and edible flours and meals of meat ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
040130;"Milk and cream of a fat content by weight of > 6%, not concentrated nor containing added sugar ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
040221;"Milk and cream in solid forms, of a fat content by weight of > 1,5%, unsweetened";0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;
040229;"Milk and cream in solid forms, of a fat content by weight of > 1,5%, sweetened";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;
040291;"Milk and cream, concentrated but unsweetened (excl. in solid forms)";0;0;0;0;0;0;0;0;0;0;120;0;0;0;0;0;0;0;8;0;
040310;"Yogurt, whether or not flavoured or containing added sugar or other sweetening matter, fruits, ...";787;617;485;447;540;527;618;354;311;219;518;458;447;394;11;0;0;0;0;0;
040410;"Whey and modified whey, whether or not concentrated or containing added sugar or other sweetening ...";0;0;0;0;0;0;25;0;42;0;0;6;0;0;0;0;0;0;113;0;
040490;"Products consisting of natural milk constituents, whether or not sweetened, n.e.s.";4;0;351;0;3;11;75;0;367;1132;0;4;0;58;0;0;0;0;0;0;
040520;"Dairy spreads of a fat content, by weight, of >= 39% but < 80%";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
040620;"Grated or powdered cheese, of all kinds";0;0;0;0;0;0;0;0;1;0;0;0;0;1;2;0;0;0;0;0;
040640;"Blue-veined cheese and other cheese containing veins produced by "Penicillium roqueforti"";0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
040700;"Birds' eggs, in shell, fresh, preserved or cooked";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
040819;"Egg yolks, fresh, cooked by steaming or boiling in water, moulded, frozen or otherwise preserved, ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
040899;"Birds' eggs, not in shell, fresh, cooked by steaming or boiling in water, moulded, frozen or ...";0;3;8;17;6;11;4;0;0;0;0;0;0;0;73;0;0;0;0;0;
041000;"Turtles' eggs, birds' nests and other edible products of animal origin, n.e.s.";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
050100;"Human hair, unworked, whether or not washed or scoured; waste of human hair";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
050210;"Pigs', hogs' or boars' bristles and waste of such bristles";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
050290;"Badger and other brush making hair and waste thereof";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
050300;"Horsehair and horsehair waste, whether or not put up as a layer, with or without supporting ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
050510;"Feathers used for stuffing and down, not further worked than cleaned, disinfected or treated ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
050590;"Skins and other parts of birds, with their feathers or down, feathers and parts of feathers, ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
050690;"Bones and horn-cores and their powder and waste, unworked, defatted, degelatinised or simply ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;80;127;0;0;0;
050900;"Natural sponges of animal origin";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
051000;"Ambergris, castoreum, civet and musk; cantharides; bile, whether or not dried; glands and other ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
051110;"Bovine semen";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
060230;"Rhododendrons and azaleas, grafted or not";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
060240;"Roses, whether or not grafted";0;0;15;0;0;0;21;0;0;27;11;0;6;7;5;0;0;0;26;0;
060310;"Fresh cut flowers and flower buds, for bouquets or for ornamental purposes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
060315;"Fresh cut lilies "Lilium spp." and buds, of a kind suitable for bouquets or for ornamental ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
060410;"Mosses and lichens for bouquets or for ornamental purposes, fresh, dried, dyed, bleached, impregnated ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
060420;"Foliage, branches and other parts of plants, without flowers or flower buds, and grasses, mosses ...";0;9;0;0;30;58;10;0;0;9;0;19;24;0;58;3;11;19;14;0;
060491;"Foliage, branches and other parts of plants, without flowers or flower buds, grasses, fresh, ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
060499;"Foliage, branches and other parts of plants, without flowers or flower buds, grasses, for bouquets ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
070110;"Seed potatoes";23;0;134;0;0;0;55;0;0;173;58;45;0;0;5;177;0;10;2;0;
070521;"Fresh or chilled witloof chicory";0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
070910;"Fresh or chilled globe artichokes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
070951;"Fresh or chilled mushrooms of the genus "Agaricus"";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;3;3;0;
070952;"Fresh or chilled mushrooms of the genus Boletus";0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;10;0;16;7;0;
070990;"Fresh or chilled vegetables (excluding potatoes, tomatoes, vegetables of the Allium spp., cabbages ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
070992;"Fresh or chilled olives";226;193;43;264;148;121;165;6;0;0;5;7;33;2;6;19;18;0;2;0;
071030;"Spinach, New Zealand spinach and orache spinach, uncooked or cooked by steaming or by boiling ...";1;2;0;0;0;6;1;0;0;0;1;1;0;0;2;0;0;0;1;0;
071040;"Sweetcorn, uncooked or cooked by steaming or by boiling in water, frozen";51;1325;1;2941;8;105;0;0;15;8;4;1000;0;0;0;0;0;0;0;0;
071090;"Mixtures of vegetables, uncooked or cooked by steaming or by boiling in water, frozen";0;0;1;1;0;4;3;8;3;5;0;0;0;1;0;0;0;0;0;0;
071110;"Onions provisionally preserved, e.g. by sulphur dioxide gas, in brine, in sulphur water or ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
071120;"Olives, provisionally preserved, e.g. by sulphur dioxide gas, in brine, in sulphur water or ...";10;10;65;91;39;0;67;7;27;38;0;25;36;133;46;119;26;72;52;0;
071130;"Capers provisionally preserved, e.g. by sulphur dioxide gas, in brine, in sulphur water or ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
071140;"Cucumbers and gherkins provisionally preserved, e.g. by sulphur dioxide gas, in brine, in sulphur ...";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;
071151;"Mushrooms of the genus "Agaricus", provisionally preserved, e.g., by sulphur dioxide gas, in ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;
071159;"Mushrooms and truffles, provisionally preserved, e.g., by sulphur dioxide gas, in brine, in ...";0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;0;0;0;0;
071230;"Dried mushrooms and truffles, whole, cut, sliced, broken or in powder, but not further prepared";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
071231;"Dried mushrooms of the genus "Agaricus", whole, cut, sliced, broken or in powder, but not further ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
071232;"Dried wood ears "Auricularia spp.", whole, cut, sliced, broken or in powder, but not further ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
071239;"Dried mushrooms and truffles, whole, cut, sliced, broken or in powder, but not further prepared ...";20;12;41;4;0;0;0;0;0;0;0;35;11;0;0;0;0;0;0;0;
071320;"Dried, shelled chickpeas "garbanzos", whether or not skinned or split";31;1;10;24;3;180;254;81;1;0;510;2247;3269;3804;1136;207;1503;2;15;0;
071331;"Dried, shelled beans of species "Vigna mungo [L.] Hepper or Vigna radiata [L.] Wilczek", whether ...";0;0;21;1;13;9;26;0;2;11;4;21;0;9;1;19;0;0;0;0;
071332;"Dried, shelled small red "Adzuki" beans "Phaseolus or Vigna angularis", whether or not skinned ...";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
071339;"Dried, shelled beans "Vigna and Phaseolus", whether or not skinned or split (excl. beans of ...";1124;869;280;403;614;584;0;0;252;7;4;0;0;0;0;0;0;0;0;0;
071340;"Dried, shelled lentils, whether or not skinned or split";5;19;12;34;0;71;2;58;46;57;0;46;0;0;0;1;0;0;0;0;
071350;"Dried, shelled broad beans "Vicia faba var. major" and horse beans "Vicia faba var. equina ...";1757;1159;2839;125;1114;72;42;36;605;5;2;311;1498;37;16;9;178;0;4;0;
071390;"Dried, shelled leguminous vegetables, whether or not skinned or split (excl. peas, chickpeas, ...";0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;
071410;"Fresh, chilled, frozen or dried roots and tubers of manioc "cassava", whether or not sliced ...";0;0;0;0;0;0;0;0;0;0;0;1;4;1;0;0;0;0;0;0;
071490;"Arrowroot, salep, Jerusalem artichokes and similar roots and tubers with high starch or inulin ...";3;23;2;55;36;1;2;0;0;2;0;0;0;0;1;0;0;1;1;0;
080112;"Fresh coconuts in the inner shell "endocarp"";0;0;2;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;1;0;
080119;"Fresh coconuts, whether or not shelled or peeled (excl. in the inner shell "endocarp")";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
080121;"Fresh or dried brazil nuts, in shell";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
080122;"Fresh or dried brazil nuts, shelled";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
080131;"Fresh or dried cashew nuts, in shell";0;0;0;0;0;0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;
080132;"Fresh or dried cashew nuts, shelled";0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;
080221;"Fresh or dried hazelnuts or filberts "Corylus spp.", in shell";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
080222;"Fresh or dried hazelnuts or filberts "Corylus spp.", shelled";0;0;0;0;0;0;0;28;0;0;0;0;0;3;0;0;0;0;0;0;
080231;"Fresh or dried walnuts, in shell";0;0;0;0;0;0;0;0;0;42;0;0;0;0;0;0;0;0;0;0;
080232;"Fresh or dried walnuts, shelled";0;0;1;0;1;0;0;0;21;0;0;0;0;0;2;1;0;0;0;0;
080240;"Fresh or dried chestnuts (Castanea spp.), whether or not shelled or peeled";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
080241;"Fresh or dried chestnuts "Castanea spp.", in shell";0;0;1;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;
080242;"Fresh or dried chestnuts "Castanea spp.", shelled";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;
080250;"Fresh or dried pistachios, whether or not shelled or peeled";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
080251;"Fresh or dried pistachios, in shell";0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;3;3;1;1;0;
080252;"Fresh or dried pistachios, shelled";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;
080270;"Fresh or dried kola nuts "Cola spp.", whether or not shelled or peeled";0;0;0;0;0;0;4;10;0;0;0;18;2;0;0;5;4;0;0;0;
080290;"Nuts, fresh or dried, whether or not shelled or peeled (excluding coconuts, Brazil nuts, cashew ...";44;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
080300;"Bananas, incl. plantains, fresh or dried";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
080520;"Fresh or dried mandarins incl. tangerines and satsumas, clementines, wilkings and similar citrus ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
080529;"Fresh or dried wilkings and similar citrus hybrids";0;0;145;142;0;0;253;648;0;0;10;0;0;0;5;0;0;0;2;0;
080530;"Fresh or dried lemons "Citrus limon, Citrus limonum" and limes "Citrus aurantifolia"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
080820;"Fresh pears and quinces";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
080840;"Fresh quinces";5;0;0;0;0;8;0;0;1;0;0;0;1;0;1;0;0;2;0;0;
080920;"Fresh cherries";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
081030;"Fresh black-, white- or redcurrants and gooseberries";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
081210;"Cherries, provisionally preserved, e.g. by sulphur dioxide gas, in brine, in sulphur water ...";0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
081220;"Strawberries, provisionally preserved, e.g. by sulphur dioxide gas, in brine, in sulphur water ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
081330;"Dried apples";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;
081350;"Mixtures of nuts or dried fruits";0;7;0;0;0;10;15;37;56;44;66;32;0;0;0;0;0;1;2;0;
090112;"Decaffeinated coffee (excl. roasted)";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
090190;"Coffee husks and skins; coffee substitutes containing coffee in any proportion";1;1;2;0;27;1;1;27;4;0;2;1;3;0;4;0;1;1;5;0;
090300;"Mate";95;182;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
090420;"Fruits of the genus Capsicum or of the genus Pimenta, dried or crushed or ground";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
090500;"Vanilla";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
090510;"Vanilla, neither crushed nor ground";91;432;0;394;83;0;0;0;0;0;931;89;0;0;0;0;0;0;0;0;
090520;"Vanilla, crushed or ground";151;42;0;298;0;0;215;0;66;0;0;0;0;0;0;0;0;0;0;0;
090610;"Cinnamon and cinnamon-tree flowers (excluding crushed and ground)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
090611;"Cinnamon "Cinnamomum zeylanicum Blume" (excl. crushed and ground)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
090619;"Cinnamon and cinnamon-tree flowers (excl. cinnamon "Cinnamomum zeylanicum Blume" and crushed ...";1;1;1;0;1;0;0;4;11;0;0;0;0;0;1;0;0;0;0;0;
090700;"Cloves, whole fruit, cloves and stems";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
090710;"Cloves, whole fruit, cloves and stems, neither crushed nor ground";0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;
090810;"Nutmeg";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
090820;"Mace";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
090821;"Mace, neither crushed nor ground";0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;
090830;"Cardamoms";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
090831;"Cardamoms, neither crushed nor ground";0;0;1;0;0;0;0;0;2;0;46;0;0;0;3;0;0;0;0;0;
090832;"Cardamoms, crushed or ground";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
090910;"Seeds of anise or badian";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
090920;"Coriander seeds";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
090930;"Cumin seeds";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
090940;"Caraway seeds";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
090950;"Seeds of fennel; juniper berries";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
090962;"Juniper berries and seeds of anise, badian, caraway or fennel, crushed or ground";0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;
091010;"Ginger";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
091040;"Thyme and bay leaves";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
091050;"Curry";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
100110;"Durum wheat";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
100111;"Durum wheat seed for sowing";0;0;0;51;0;0;0;11;0;0;0;0;0;0;0;0;0;118;0;0;
100119;"Durum wheat (excl. seed for sowing)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
100190;"Wheat and meslin (excluding durum wheat)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
100191;"Seed of wheat and meslin, for sowing (excl. durum)";1;0;0;0;1;0;0;0;0;0;0;54;0;0;0;0;0;0;0;0;
100199;"Wheat and meslin (excl. seed for sowing, and durum wheat)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
100300;"Barley";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
100310;"Barley seed for sowing";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
100390;"Barley (excl. seed for sowing)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;
100400;"Oats";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
100510;"Maize seed for sowing";0;86;62;0;0;0;0;0;0;0;7;0;0;9;0;0;20;50;0;0;
100590;"Maize (excl. seed for sowing)";0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;
100620;"Husked or brown rice";0;0;1;0;0;0;0;0;1;287;364;772;0;0;21;0;0;0;0;0;
100640;"Broken rice";0;0;0;0;1;0;0;1;0;0;0;9;0;0;0;0;0;0;0;0;
