Code;Product label;Exported value in 2009-Q1;Exported value in 2009-Q2;Exported value in 2009-Q3;Exported value in 2009-Q4;Exported value in 2010-Q1;Exported value in 2010-Q2;Exported value in 2010-Q3;Exported value in 2010-Q4;Exported value in 2011-Q1;Exported value in 2011-Q2;Exported value in 2011-Q3;Exported value in 2011-Q4;Exported value in 2012-Q1;Exported value in 2012-Q2;Exported value in 2012-Q3;Exported value in 2012-Q4;Exported value in 2013-Q1;Exported value in 2013-Q2;Exported value in 2013-Q3;Exported value in 2013-Q4;
021020;"Meat of bovine animals, salted, in brine, dried or smoked";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
021090;"Meat and edible offal, salted, in brine, dried or smoked, and edible flours and meals of meat ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
021099;"Meat and edible offal, salted, in brine, dried or smoked, and edible flours and meals of meat ...";0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;
040110;"Milk and cream of a fat content by weight of <= 1%, not concentrated nor containing added sugar ...";0;0;0;0;9;17;7;32;73;140;338;216;182;43;31;0;0;7;4;0;
040140;"Milk and cream of a fat content by weight of > 6% but <= 10%, not concentrated nor containing ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
040150;"Milk and cream of a fat content by weight of > 10%, not concentrated nor containing added sugar ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
040210;"Milk and cream in solid forms, of a fat content by weight of <= 1,5%";0;0;0;0;0;2;8;1;1;0;204;0;50;43;0;3;0;0;0;0;
040221;"Milk and cream in solid forms, of a fat content by weight of > 1,5%, unsweetened";0;0;0;0;0;0;0;0;0;151;48;0;0;0;131;0;0;140;0;0;
040229;"Milk and cream in solid forms, of a fat content by weight of > 1,5%, sweetened";0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
040299;"Milk and cream, concentrated and sweetened (excl. in solid forms)";1;1;0;0;0;74;5;0;0;0;82;0;0;6;0;0;0;0;0;0;
040320;"Yogurt, whether or not flavoured or containing added sugar or other sweetening matter, fruit, ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
040390;"Buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, ...";0;0;15;0;0;1;56;92;71;20;32;13;4;4;3;32;0;5;0;0;
040410;"Whey and modified whey, whether or not concentrated or containing added sugar or other sweetening ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
040490;"Products consisting of natural milk constituents, whether or not sweetened, n.e.s.";0;2;0;246;0;2;196;0;0;0;315;57;348;0;150;86;378;0;0;0;
040520;"Dairy spreads of a fat content, by weight, of >= 39% but < 80%";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
040610;"Fresh cheese "unripened or uncured cheese", incl. whey cheese, and curd";0;0;0;0;0;0;0;0;0;0;0;0;5;30;2;5;0;100;0;0;
040620;"Grated or powdered cheese, of all kinds";0;0;0;0;0;0;0;3;0;128;0;0;0;0;0;0;0;0;0;0;
040640;"Blue-veined cheese and other cheese containing veins produced by "Penicillium roqueforti"";0;0;0;2;7;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;
040690;"Cheese (excl. fresh cheese, incl. whey cheese, curd, processed cheese, blue-veined cheese and ...";49;0;0;158;870;1;2;89;2;0;0;0;0;0;0;21;0;0;2;0;
040711;"Fertilised eggs for incubation, of domestic fowls";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
040719;"Fertilised birds' eggs for incubation (excl. of domestic fowls)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
040721;"Fresh eggs of domestic fowls, in shell (excl. fertilised for incubation)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
040729;"Fresh birds' eggs, in shell (excl. of domestic fowls, and fertilised for incubation)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
040790;"Birds' eggs, in shell, preserved or cooked";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
040811;"Dried egg yolks, whether or not sweetened";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
040819;"Egg yolks, fresh, cooked by steaming or boiling in water, moulded, frozen or otherwise preserved, ...";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
040891;"Dried birds' eggs, not in shell, whether or not sweetened (excl. egg yolks)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
040899;"Birds' eggs, not in shell, fresh, cooked by steaming or boiling in water, moulded, frozen or ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
041000;"Turtles' eggs, birds' nests and other edible products of animal origin, n.e.s.";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
041090;"Turtles' eggs, birds' nests and other edible products of animal origin, n.e.s.";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
050100;"Human hair, unworked, whether or not washed or scoured; waste of human hair";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
050210;"Pigs', hogs' or boars' bristles and waste of such bristles";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
050290;"Badger and other brush making hair and waste thereof";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
050300;"Horsehair and horsehair waste, whether or not put up as a layer, with or without supporting ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
050510;"Feathers used for stuffing and down, not further worked than cleaned, disinfected or treated ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
050590;"Skins and other parts of birds, with their feathers or down, feathers and parts of feathers, ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
050690;"Bones and horn-cores and their powder and waste, unworked, defatted, degelatinised or simply ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
050790;"Tortoiseshell, whalebone and whalebone hair, horns, antlers, hooves, nails, claws and beaks, ...";20;0;0;0;7;0;0;0;10;0;0;0;7;0;0;0;0;7;0;0;
050900;"Natural sponges of animal origin";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
051000;"Ambergris, castoreum, civet and musk; cantharides; bile, whether or not dried; glands and other ...";0;1;5;1;0;1;0;1;0;10;0;0;1;0;0;0;0;0;0;0;
051110;"Bovine semen";0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;
060230;"Rhododendrons and azaleas, grafted or not";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
060240;"Roses, whether or not grafted";38;0;0;13;38;0;0;7;47;0;0;4;26;0;15;4;37;0;0;0;
060311;"Fresh cut roses and buds, of a kind suitable for bouquets or for ornamental purposes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
060312;"Fresh cut carnations and buds, of a kind suitable for bouquets or for ornamental purposes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
060315;"Fresh cut lilies "Lilium spp." and buds, of a kind suitable for bouquets or for ornamental ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
060319;"Fresh cut flowers and buds, of a kind suitable for bouquets or for ornamental purposes (excl. ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
060410;"Mosses and lichens for bouquets or for ornamental purposes, fresh, dried, dyed, bleached, impregnated ...";0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
060420;"Foliage, branches and other parts of plants, without flowers or flower buds, and grasses, mosses ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
060490;"Foliage, branches and other parts of plants, without flowers or flower buds, and grasses, mosses ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
060491;"Foliage, branches and other parts of plants, without flowers or flower buds, grasses, fresh, ...";0;0;0;0;0;0;4;0;0;0;22;0;0;0;0;0;0;759;0;0;
070110;"Seed potatoes";3;0;0;0;0;0;0;0;1;17;3;0;0;55;0;0;0;0;0;0;
070320;"Garlic, fresh or chilled";0;59;0;25;0;243;0;40;82;75;230;33;0;0;0;65;0;0;10;0;
070420;"Brussels sprouts, fresh or chilled";1;424;87;143;127;714;7;0;569;1008;136;0;1007;1064;594;0;1912;782;832;0;
070511;"Fresh or chilled cabbage lettuce";388;33;14;6;63;1;0;23;141;34;0;7;13;35;0;1;21;10;0;0;
070521;"Fresh or chilled witloof chicory";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
070940;"Fresh or chilled celery (excl. celeriac)";0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;
070951;"Fresh or chilled mushrooms of the genus "Agaricus"";222;90;0;31;242;47;0;125;338;70;0;13;33;10;0;4;22;30;0;0;
070953;"Fresh or chilled mushrooms of the genus Cantharellus";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
070956;"Fresh or chilled truffles "Tuber spp."";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
070959;"Fresh or chilled edible mushrooms and truffles (excl. Agaricus, Boletus, Cantharellus, shiitake, ...";0;0;0;6;6;0;0;11;49;11;35;34;41;0;1;35;72;42;0;0;
070970;"Fresh or chilled spinach, New Zealand spinach and orache spinach";49;11;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
070991;"Fresh or chilled globe artichokes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
070992;"Fresh or chilled olives";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
070993;"Fresh or chilled pumpkins, squash and gourds "Cucurbita spp."";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
070999;"Fresh or chilled vegetables n.e.s.";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
071022;"Shelled or unshelled beans "Vigna spp., Phaseolus spp.", uncooked or cooked by steaming or ...";5;16;0;2;29;13;0;3;3;0;2;4;0;0;3;2;0;0;0;0;
071029;"Leguminous vegetables, shelled or unshelled, uncooked or cooked by steaming or by boiling in ...";160;0;0;1;0;1;176;0;1;0;0;0;0;0;0;0;0;115;1;0;
071030;"Spinach, New Zealand spinach and orache spinach, uncooked or cooked by steaming or by boiling ...";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
071110;"Onions provisionally preserved, e.g. by sulphur dioxide gas, in brine, in sulphur water or ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
071140;"Cucumbers and gherkins provisionally preserved, e.g. by sulphur dioxide gas, in brine, in sulphur ...";11;155;8;1;20;1;1;0;0;3;20;0;0;0;0;0;1;0;0;0;
071151;"Mushrooms of the genus "Agaricus", provisionally preserved, e.g., by sulphur dioxide gas, in ...";14;23;0;22;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;
071159;"Mushrooms and truffles, provisionally preserved, e.g., by sulphur dioxide gas, in brine, in ...";29;28;0;0;0;0;0;4;0;0;0;0;0;0;0;34;53;0;2;0;
071230;"Dried mushrooms and truffles, whole, cut, sliced, broken or in powder, but not further prepared";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
071231;"Dried mushrooms of the genus "Agaricus", whole, cut, sliced, broken or in powder, but not further ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
071232;"Dried wood ears "Auricularia spp.", whole, cut, sliced, broken or in powder, but not further ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
071239;"Dried mushrooms and truffles, whole, cut, sliced, broken or in powder, but not further prepared ...";0;0;0;0;29;1;0;0;0;0;0;0;8;0;0;0;0;0;0;0;
071310;"Dried, shelled peas "Pisum sativum", whether or not skinned or split";0;0;1;0;0;3;0;0;0;20;0;0;0;0;0;0;0;0;0;0;
071331;"Dried, shelled beans of species "Vigna mungo [L.] Hepper or Vigna radiata [L.] Wilczek", whether ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;
071332;"Dried, shelled small red "Adzuki" beans "Phaseolus or Vigna angularis", whether or not skinned ...";0;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;
071390;"Dried, shelled leguminous vegetables, whether or not skinned or split (excl. peas, chickpeas, ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
071410;"Fresh, chilled, frozen or dried roots and tubers of manioc "cassava", whether or not sliced ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
071490;"Arrowroot, salep, Jerusalem artichokes and similar roots and tubers with high starch or inulin ...";0;0;0;0;0;1;26;2;1;5;2;1;2;1;0;0;0;0;5;0;
080111;"Desiccated coconuts";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
080112;"Fresh coconuts in the inner shell "endocarp"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
080119;"Fresh coconuts, whether or not shelled or peeled (excl. in the inner shell "endocarp")";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
080121;"Fresh or dried brazil nuts, in shell";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
080122;"Fresh or dried brazil nuts, shelled";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
080131;"Fresh or dried cashew nuts, in shell";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
080211;"Fresh or dried almonds in shell";0;0;110;115;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
080221;"Fresh or dried hazelnuts or filberts "Corylus spp.", in shell";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
080222;"Fresh or dried hazelnuts or filberts "Corylus spp.", shelled";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
080231;"Fresh or dried walnuts, in shell";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88;0;0;0;
080232;"Fresh or dried walnuts, shelled";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
080240;"Fresh or dried chestnuts (Castanea spp.), whether or not shelled or peeled";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
080241;"Fresh or dried chestnuts "Castanea spp.", in shell";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
080242;"Fresh or dried chestnuts "Castanea spp.", shelled";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
080251;"Fresh or dried pistachios, in shell";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
080252;"Fresh or dried pistachios, shelled";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
080262;"Fresh or dried macadamia nuts, shelled";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
080270;"Fresh or dried kola nuts "Cola spp.", whether or not shelled or peeled";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
080299;"Nuts, fresh or dried, whether or not shelled or peeled (excl. coconuts, Brazil nuts, cashew ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
080310;"Fresh or dried plantains";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
080390;"Fresh or dried bananas (excl. plantains)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
080430;"Fresh or dried pineapples";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
080521;"Fresh or dried mandarins incl. tangerines and satsumas (excl. clementines)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
080522;"Fresh or dried clementines incl. monreales";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
080529;"Fresh or dried wilkings and similar citrus hybrids";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
080530;"Fresh or dried lemons "Citrus limon, Citrus limonum" and limes "Citrus aurantifolia"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
080620;"Dried grapes";30;10;2;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;
080720;"Fresh pawpaws "papayas"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
080830;"Fresh pears";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
080840;"Fresh quinces";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
080910;"Fresh apricots";0;501;0;0;0;90;88;0;0;415;35;0;45;69;4;0;0;100;17;0;
080920;"Fresh cherries";0;1;0;0;0;3;20;0;0;0;0;0;0;0;0;0;1;0;0;0;
080921;"Fresh sour cherries "Prunus cerasus"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
080929;"Fresh cherries (excl. sour cherries)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
080930;"Fresh peaches, incl. nectarines";232;4904;2594;98;50;6498;139;7;25;4520;18;0;769;8265;520;2;1542;5545;416;0;
081030;"Fresh black-, white- or redcurrants and gooseberries";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
081070;"Fresh persimmons";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
081210;"Cherries, provisionally preserved, e.g. by sulphur dioxide gas, in brine, in sulphur water ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
081220;"Strawberries, provisionally preserved, e.g. by sulphur dioxide gas, in brine, in sulphur water ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
081310;"Dried apricots";0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;
081320;"Dried prunes";15;105;1;45;72;733;43;0;2;0;0;6;0;2;0;6;0;0;0;0;
081330;"Dried apples";0;0;0;0;0;0;0;0;2;5;0;0;0;0;0;0;0;0;0;0;
081340;"Dried peaches, pears, papaws "papayas", tamarinds and other edible fruits (excl. nuts, bananas, ...";28;2;0;89;0;0;40;99;1;44;74;65;0;0;0;0;0;0;0;0;
081350;"Mixtures of nuts or dried fruits";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;
090111;"Coffee (excl. roasted and decaffeinated)";0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;25;0;
090112;"Decaffeinated coffee (excl. roasted)";0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
090122;"Roasted, decaffeinated coffee";0;142;0;0;1;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;
090190;"Coffee husks and skins; coffee substitutes containing coffee in any proportion";0;0;0;0;0;0;1;3;12;61;42;17;10;23;6;12;0;29;0;0;
090300;"Mate";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
090421;"Fruits of the genus Capsicum or of the genus Pimenta, dried, neither crushed nor ground";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
090422;"Fruits of the genus Capsicum or of the genus Pimenta, crushed or ground";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
090510;"Vanilla, neither crushed nor ground";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
090520;"Vanilla, crushed or ground";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
090611;"Cinnamon "Cinnamomum zeylanicum Blume" (excl. crushed and ground)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
090619;"Cinnamon and cinnamon-tree flowers (excl. cinnamon "Cinnamomum zeylanicum Blume" and crushed ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
090700;"Cloves, whole fruit, cloves and stems";0;0;0;0;0;0;0;0;2;5;3;6;3;1;3;1;1;3;1;0;
090710;"Cloves, whole fruit, cloves and stems, neither crushed nor ground";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
090720;"Cloves, whole fruit, cloves and stems, crushed or ground";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
090810;"Nutmeg";12;43;0;12;29;29;0;33;0;30;0;0;0;2;0;0;0;0;0;0;
090811;"Nutmeg, neither crushed nor ground";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
090812;"Nutmeg, crushed or ground";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
090820;"Mace";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
090821;"Mace, neither crushed nor ground";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
090822;"Mace, crushed or ground";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
090830;"Cardamoms";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
090831;"Cardamoms, neither crushed nor ground";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
090832;"Cardamoms, crushed or ground";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
090921;"Coriander seeds, neither crushed nor ground";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
090922;"Coriander seeds, crushed or ground";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
090931;"Cumin seeds, neither crushed nor ground";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
090932;"Cumin seeds, crushed or ground";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
090950;"Seeds of fennel; juniper berries";0;6;0;2;0;0;0;1;0;1;0;0;0;2;1;0;0;0;0;0;
090961;"Juniper berries and seeds of anise, badian, caraway or fennel, neither crushed nor ground";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
090962;"Juniper berries and seeds of anise, badian, caraway or fennel, crushed or ground";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
091011;"Ginger, neither crushed nor ground";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
091012;"Ginger, crushed or ground";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
100110;"Durum wheat";0;0;6;48;0;2;0;134;0;0;0;313;0;0;0;434;0;0;0;0;
100111;"Durum wheat seed for sowing";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
100119;"Durum wheat (excl. seed for sowing)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
100190;"Wheat and meslin (excluding durum wheat)";114;0;0;5;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;
100191;"Seed of wheat and meslin, for sowing (excl. durum)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
100199;"Wheat and meslin (excl. seed for sowing, and durum wheat)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
100300;"Barley";0;0;0;0;0;0;3;6;0;0;0;0;0;2;0;0;0;0;0;0;
100310;"Barley seed for sowing";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
100390;"Barley (excl. seed for sowing)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
100400;"Oats";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
100590;"Maize (excl. seed for sowing)";0;0;10;0;22;49;0;50;58;0;0;0;0;1;0;0;8246;2590;0;0;
100610;"Rice in the husk, "paddy" or rough";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
100620;"Husked or brown rice";537;971;0;1397;39;0;878;0;331;1092;0;567;0;0;0;0;0;382;49;0;
100630;"Semi-milled or wholly milled rice, whether or not polished or glazed";47;5;247;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;
100640;"Broken rice";0;0;109;146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
100700;"Grain sorghum";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
100710;"Grain sorghum, for sowing";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
100790;"Grain sorghum (excl. for sowing)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
100810;"Buckwheat";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
100820;"Millet (excluding grain sorghum)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
100829;"Millet (excl. grain sorghum, and seed for sowing)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
100830;"Canary seed";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
100850;"Quinoa "Chenopodium quinoa"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
100860;"Triticale";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
100890;"Cereals (excl. wheat and meslin, rye, barley, oats, maize, rice, grain sorghum, buckwheat, ...";0;0;0;0;0;4;8;2;4;8;0;0;0;0;0;0;0;1;0;0;
110210;"Rye flour";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
110220;"Maize "corn" flour";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;
110230;"Rice flour";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
110313;"Groats and meal of maize "corn"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
110320;"Cereal pellets";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
110411;"Rolled or flaked grains of barley";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
110412;"Rolled or flaked grains of oats";0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;
110421;"Hulled, pearled, sliced, kibbled or otherwise worked grains of barley (excluding barley flour)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
110422;"Hulled, pearled, sliced, kibbled or otherwise worked oat grains (excl. rolled, flaked, pellets ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
110423;"Hulled, pearled, sliced, kibbled or otherwise worked maize grains (excl. rolled, flaked, pellets ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
110429;"Grains of cereals, hulled, pearled, sliced, kibbled or otherwise worked (excl. rolled, flaked, ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
110430;"Germ of cereals, whole, rolled, flaked or ground";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
110520;"Flakes, granules and pellets of potatoes";0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;
