Code;Product label;Exported value in 2013-Q4;Exported value in 2014-Q1;Exported value in 2014-Q2;Exported value in 2014-Q3;Exported value in 2014-Q4;Exported value in 2015-Q1;Exported value in 2015-Q2;Exported value in 2015-Q3;Exported value in 2015-Q4;Exported value in 2016-Q1;Exported value in 2016-Q2;Exported value in 2016-Q3;Exported value in 2016-Q4;Exported value in 2017-Q1;Exported value in 2017-Q2;Exported value in 2017-Q3;Exported value in 2017-Q4;Exported value in 2018-Q1;Exported value in 2018-Q2;Exported value in 2018-Q3;
040229;"Milk and cream in solid forms, of a fat content by weight of > 1,5%, sweetened";0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;
040291;"Milk and cream, concentrated but unsweetened (excl. in solid forms)";32;93;51;0;40;53;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
040320;"Yogurt, whether or not flavoured or containing added sugar or other sweetening matter, fruit, ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
040410;"Whey and modified whey, whether or not concentrated or containing added sugar or other sweetening ...";0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;
040520;"Dairy spreads of a fat content, by weight, of >= 39% but < 80%";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
040590;"Fats and oils derived from milk, and dehydrated butter and ghee (excl. natural butter, recombined ...";33;54;22;63;14;12;16;0;0;0;1;0;0;0;0;0;0;0;0;0;
040620;"Grated or powdered cheese, of all kinds";0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;
040640;"Blue-veined cheese and other cheese containing veins produced by "Penicillium roqueforti"";0;0;0;0;0;11;11;3;0;5;8;0;7;0;2;1;3;2;5;0;
040700;"Birds' eggs, in shell, fresh, preserved or cooked";1538;1388;1744;1573;1782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
040711;"Fertilised eggs for incubation, of domestic fowls";0;0;0;0;0;168;313;165;12;0;0;0;0;0;0;0;0;22;9;0;
040721;"Fresh eggs of domestic fowls, in shell (excl. fertilised for incubation)";0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;
040729;"Fresh birds' eggs, in shell (excl. of domestic fowls, and fertilised for incubation)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
040790;"Birds' eggs, in shell, preserved or cooked";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;
040811;"Dried egg yolks, whether or not sweetened";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
040819;"Egg yolks, fresh, cooked by steaming or boiling in water, moulded, frozen or otherwise preserved, ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
040891;"Dried birds' eggs, not in shell, whether or not sweetened (excl. egg yolks)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;549;555;157;0;
040899;"Birds' eggs, not in shell, fresh, cooked by steaming or boiling in water, moulded, frozen or ...";0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;2;1;0;
041000;"Turtles' eggs, birds' nests and other edible products of animal origin, n.e.s.";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
041090;"Turtles' eggs, birds' nests and other edible products of animal origin, n.e.s.";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
050100;"Human hair, unworked, whether or not washed or scoured; waste of human hair";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
050210;"Pigs', hogs' or boars' bristles and waste of such bristles";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
050290;"Badger and other brush making hair and waste thereof";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
050300;"Horsehair and horsehair waste, whether or not put up as a layer, with or without supporting ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
050510;"Feathers used for stuffing and down, not further worked than cleaned, disinfected or treated ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
050590;"Skins and other parts of birds, with their feathers or down, feathers and parts of feathers, ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
050690;"Bones and horn-cores and their powder and waste, unworked, defatted, degelatinised or simply ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
050790;"Tortoiseshell, whalebone and whalebone hair, horns, antlers, hooves, nails, claws and beaks, ...";0;5;0;0;0;3;0;0;0;8;0;6;0;0;0;2;0;0;0;0;
050900;"Natural sponges of animal origin";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
051000;"Ambergris, castoreum, civet and musk; cantharides; bile, whether or not dried; glands and other ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
051110;"Bovine semen";0;243;0;0;0;52;0;0;0;0;0;0;0;1;1;0;106;0;0;0;
060230;"Rhododendrons and azaleas, grafted or not";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
060240;"Roses, whether or not grafted";0;5;0;0;0;27;0;0;0;22;0;0;0;16;0;0;14;14;0;0;
060310;"Fresh cut flowers and flower buds, for bouquets or for ornamental purposes";2219;951;2290;1976;1790;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
060311;"Fresh cut roses and buds, of a kind suitable for bouquets or for ornamental purposes";0;0;0;0;0;0;0;0;8;24;9;28;32;15;10;18;0;6;2;0;
060315;"Fresh cut lilies "Lilium spp." and buds, of a kind suitable for bouquets or for ornamental ...";0;0;0;0;0;15;0;0;3;2;0;0;2;10;0;0;0;0;0;0;
060410;"Mosses and lichens for bouquets or for ornamental purposes, fresh, dried, dyed, bleached, impregnated ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
060420;"Foliage, branches and other parts of plants, without flowers or flower buds, and grasses, mosses ...";0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;
060491;"Foliage, branches and other parts of plants, without flowers or flower buds, grasses, fresh, ...";0;296;0;132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
060499;"Foliage, branches and other parts of plants, without flowers or flower buds, grasses, for bouquets ...";79;0;0;59;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
070320;"Garlic, fresh or chilled";0;0;20;3;1;4;32;0;28;2;27;50;2;0;15;24;0;0;2;0;
070420;"Brussels sprouts, fresh or chilled";0;1757;503;805;2;1719;1857;12;2;1206;1259;0;0;1846;1695;0;0;2774;1540;0;
070519;"Fresh or chilled lettuce (excl. cabbage lettuce)";15;0;0;1;5;379;95;0;12;195;29;0;0;158;37;0;252;425;109;0;
070521;"Fresh or chilled witloof chicory";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
070529;"Fresh or chilled chicory (excl. witloof chicory)";795;851;1071;335;83;998;945;0;417;963;128;0;247;920;267;12;282;914;400;0;
070910;"Fresh or chilled globe artichokes";86;109;85;18;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
070920;"Fresh or chilled asparagus";24;295;306;0;14;633;0;0;0;132;38;0;44;526;0;0;37;443;0;0;
070940;"Fresh or chilled celery (excl. celeriac)";0;0;0;0;0;0;1;0;0;0;5;10;2;0;22;1;0;0;13;0;
070951;"Fresh or chilled mushrooms of the genus "Agaricus"";0;89;0;1;0;198;50;0;0;63;56;0;0;75;28;0;0;20;35;0;
070952;"Fresh or chilled mushrooms of the genus Boletus";5;635;111;0;184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
070953;"Fresh or chilled mushrooms of the genus Cantharellus";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
070956;"Fresh or chilled truffles "Tuber spp."";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
070959;"Fresh or chilled edible mushrooms and truffles (excl. Agaricus, Boletus, Cantharellus, shiitake, ...";0;28;18;0;45;248;1;226;4267;1555;99;0;1961;2295;61;0;49;342;126;0;
070970;"Fresh or chilled spinach, New Zealand spinach and orache spinach";0;0;0;0;0;0;0;0;16;0;0;0;3;19;0;0;0;5;1;0;
070990;"Fresh or chilled vegetables (excluding potatoes, tomatoes, vegetables of the Allium spp., cabbages ...";44065;10473;12368;3370;14146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
071010;"Potatoes, uncooked or cooked by steaming or by boiling in water, frozen";253;281;240;143;112;292;92;135;62;2;0;12;1;12;58;5;27;9;0;0;
071029;"Leguminous vegetables, shelled or unshelled, uncooked or cooked by steaming or by boiling in ...";0;0;0;0;1;1;0;0;0;0;1;0;4;12;13;14;18;12;3;0;
071090;"Mixtures of vegetables, uncooked or cooked by steaming or by boiling in water, frozen";43;60;36;12;0;0;62;0;0;0;0;62;1;0;0;0;0;0;0;0;
071110;"Onions provisionally preserved, e.g. by sulphur dioxide gas, in brine, in sulphur water or ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
071130;"Capers provisionally preserved, e.g. by sulphur dioxide gas, in brine, in sulphur water or ...";14337;12163;9436;9797;12059;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
071140;"Cucumbers and gherkins provisionally preserved, e.g. by sulphur dioxide gas, in brine, in sulphur ...";0;0;1;0;0;201;2;1;0;1;0;1;0;135;4;0;308;76;0;0;
071151;"Mushrooms of the genus "Agaricus", provisionally preserved, e.g., by sulphur dioxide gas, in ...";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
071159;"Mushrooms and truffles, provisionally preserved, e.g., by sulphur dioxide gas, in brine, in ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
071220;"Dried onions, whole, cut, sliced, broken or in powder, but not further prepared";21;0;0;0;13;3;0;0;1;0;0;4;0;0;0;0;0;0;0;0;
071230;"Dried mushrooms and truffles, whole, cut, sliced, broken or in powder, but not further prepared";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
071231;"Dried mushrooms of the genus "Agaricus", whole, cut, sliced, broken or in powder, but not further ...";0;0;0;0;0;0;0;6;0;9;5;0;0;0;5;0;0;0;0;0;
071232;"Dried wood ears "Auricularia spp.", whole, cut, sliced, broken or in powder, but not further ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
071310;"Dried, shelled peas "Pisum sativum", whether or not skinned or split";0;8;3;1;0;134;0;0;0;42;1;0;2;229;126;0;26;14;1;0;
071331;"Dried, shelled beans of species "Vigna mungo [L.] Hepper or Vigna radiata [L.] Wilczek", whether ...";0;0;2;0;2;102;18;14;1;51;47;0;0;9;16;0;0;29;0;0;
071332;"Dried, shelled small red "Adzuki" beans "Phaseolus or Vigna angularis", whether or not skinned ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
071333;"Dried, shelled kidney beans "Phaseolus vulgaris", whether or not skinned or split";94;0;8;0;1;10;0;91;25;44;3;0;0;0;24;91;0;0;19;0;
071390;"Dried, shelled leguminous vegetables, whether or not skinned or split (excl. peas, chickpeas, ...";0;15;0;0;0;0;0;0;0;0;0;0;0;2;10;8;0;0;0;0;
071410;"Fresh, chilled, frozen or dried roots and tubers of manioc "cassava", whether or not sliced ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
080111;"Desiccated coconuts";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
080112;"Fresh coconuts in the inner shell "endocarp"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
080119;"Fresh coconuts, whether or not shelled or peeled (excl. in the inner shell "endocarp")";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
080121;"Fresh or dried brazil nuts, in shell";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
080122;"Fresh or dried brazil nuts, shelled";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
080131;"Fresh or dried cashew nuts, in shell";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
080132;"Fresh or dried cashew nuts, shelled";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;
080211;"Fresh or dried almonds in shell";0;145;327;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;
080221;"Fresh or dried hazelnuts or filberts "Corylus spp.", in shell";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
080222;"Fresh or dried hazelnuts or filberts "Corylus spp.", shelled";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
080231;"Fresh or dried walnuts, in shell";0;0;0;0;0;0;0;0;0;0;0;64;0;0;0;0;0;0;0;0;
080232;"Fresh or dried walnuts, shelled";0;0;0;0;1;0;2;0;4;0;0;0;1;0;0;0;0;0;0;0;
080240;"Fresh or dried chestnuts (Castanea spp.), whether or not shelled or peeled";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
080241;"Fresh or dried chestnuts "Castanea spp.", in shell";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
080242;"Fresh or dried chestnuts "Castanea spp.", shelled";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
080250;"Fresh or dried pistachios, whether or not shelled or peeled";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
080251;"Fresh or dried pistachios, in shell";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
080252;"Fresh or dried pistachios, shelled";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
080262;"Fresh or dried macadamia nuts, shelled";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
080270;"Fresh or dried kola nuts "Cola spp.", whether or not shelled or peeled";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
080299;"Nuts, fresh or dried, whether or not shelled or peeled (excl. coconuts, Brazil nuts, cashew ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
080300;"Bananas, incl. plantains, fresh or dried";1;8;11;21;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
080310;"Fresh or dried plantains";0;0;0;0;0;0;1;0;0;1;3;0;6;17;7;3;9;3;0;0;
080520;"Fresh or dried mandarins incl. tangerines and satsumas, clementines, wilkings and similar citrus ...";216762;150679;4571;367;142005;124245;2414;727;193930;110174;2054;2024;181812;0;0;0;0;0;0;0;
080529;"Fresh or dried wilkings and similar citrus hybrids";0;0;0;0;0;0;0;0;0;0;0;0;0;853;392;65;451;634;109;0;
080530;"Fresh or dried lemons "Citrus limon, Citrus limonum" and limes "Citrus aurantifolia"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
080590;"Fresh or dried citrus fruit (excl. oranges, lemons "Citrus limon, Citrus limonum", limes "Citrus ...";24;0;14;0;0;0;0;20;0;58;0;0;7;0;0;25;0;0;0;0;
080820;"Fresh pears and quinces";2;17;29;70;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
080920;"Fresh cherries";0;6;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
081010;"Fresh strawberries";10244;12516;10839;108;2716;26628;3392;102;14591;24484;2762;0;14156;35893;541;0;13691;26534;2662;0;
081030;"Fresh black-, white- or redcurrants and gooseberries";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
081070;"Fresh persimmons";0;0;0;0;0;1;8;0;12;18;4;0;52;32;4;1;79;44;0;0;
081210;"Cherries, provisionally preserved, e.g. by sulphur dioxide gas, in brine, in sulphur water ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
081220;"Strawberries, provisionally preserved, e.g. by sulphur dioxide gas, in brine, in sulphur water ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
081310;"Dried apricots";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
081330;"Dried apples";0;0;0;5;18;4;0;0;0;5;0;2;2;0;0;3;0;0;0;0;
081350;"Mixtures of nuts or dried fruits";0;1;1;0;1;0;0;0;0;0;0;1;0;17;0;0;1;0;0;0;
090111;"Coffee (excl. roasted and decaffeinated)";0;0;0;0;0;0;75;0;0;69;0;0;0;0;0;0;0;0;0;0;
090122;"Roasted, decaffeinated coffee";0;46;0;0;0;3;0;0;2;4;0;4;1;2;1;1;26;1;0;0;
090420;"Fruits of the genus Capsicum or of the genus Pimenta, dried or crushed or ground";1381;1078;1611;843;1898;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
090500;"Vanilla";44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
090610;"Cinnamon and cinnamon-tree flowers (excluding crushed and ground)";1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
090611;"Cinnamon "Cinnamomum zeylanicum Blume" (excl. crushed and ground)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;
090620;"Crushed or ground cinnamon and cinnamon-tree flowers";5;0;0;0;0;0;1;0;1;0;0;0;0;0;5;1;0;1;7;0;
090700;"Cloves, whole fruit, cloves and stems";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
090710;"Cloves, whole fruit, cloves and stems, neither crushed nor ground";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;0;17;0;
090720;"Cloves, whole fruit, cloves and stems, crushed or ground";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
090810;"Nutmeg";0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
090811;"Nutmeg, neither crushed nor ground";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;
090812;"Nutmeg, crushed or ground";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
090820;"Mace";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
090821;"Mace, neither crushed nor ground";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
090822;"Mace, crushed or ground";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
090830;"Cardamoms";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
090831;"Cardamoms, neither crushed nor ground";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;
090832;"Cardamoms, crushed or ground";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
090910;"Seeds of anise or badian";6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
090920;"Coriander seeds";2726;4016;2625;3566;3401;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
090930;"Cumin seeds";4;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
090932;"Cumin seeds, crushed or ground";0;0;0;0;0;0;4;0;1;0;0;0;2;1;12;5;1;9;14;0;
090940;"Caraway seeds";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
090950;"Seeds of fennel; juniper berries";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
090962;"Juniper berries and seeds of anise, badian, caraway or fennel, crushed or ground";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;
091010;"Ginger";3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
091012;"Ginger, crushed or ground";0;0;0;0;0;0;4;2;27;0;0;0;0;0;11;3;0;3;19;0;
091040;"Thyme and bay leaves";2103;1823;1798;2206;1972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
091050;"Curry";14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
100110;"Durum wheat";0;0;0;0;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
100111;"Durum wheat seed for sowing";0;0;0;0;0;0;0;0;23;0;0;0;90;64;0;0;12;0;0;0;
100119;"Durum wheat (excl. seed for sowing)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
100190;"Wheat and meslin (excluding durum wheat)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
100199;"Wheat and meslin (excl. seed for sowing, and durum wheat)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
100300;"Barley";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
100310;"Barley seed for sowing";0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
100390;"Barley (excl. seed for sowing)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
100400;"Oats";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
100510;"Maize seed for sowing";4;0;0;14;0;0;0;0;4;12;0;16;44;0;11;0;39;0;0;0;
100590;"Maize (excl. seed for sowing)";0;40;0;0;0;0;0;0;0;0;0;0;0;4;17;0;0;0;1;0;
100610;"Rice in the husk, "paddy" or rough";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
100620;"Husked or brown rice";0;0;671;78;0;0;1076;0;0;298;229;0;437;0;0;0;3;2;1;0;
100630;"Semi-milled or wholly milled rice, whether or not polished or glazed";0;2;23;0;236;16;1;0;35;66;0;1;0;7;6;7;2;7;239;0;
100640;"Broken rice";0;0;92;0;0;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
100700;"Grain sorghum";0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
100710;"Grain sorghum, for sowing";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
100790;"Grain sorghum (excl. for sowing)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
100810;"Buckwheat";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
100820;"Millet (excluding grain sorghum)";0;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
100829;"Millet (excl. grain sorghum, and seed for sowing)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
100830;"Canary seed";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
100850;"Quinoa "Chenopodium quinoa"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
100860;"Triticale";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
100890;"Cereals (excl. wheat and meslin, rye, barley, oats, maize, rice, grain sorghum, buckwheat, ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
110210;"Rye flour";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
110220;"Maize "corn" flour";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
110230;"Rice flour";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
110311;"Groats and meal of wheat";8;11;46;0;4;4;49;3;2;6;38;0;6;52;20;0;24;41;55;0;
110313;"Groats and meal of maize "corn"";0;0;0;0;0;0;0;0;0;35;0;0;0;0;0;0;0;0;0;0;
110320;"Cereal pellets";0;0;0;0;0;0;2;1;1;1;2;0;1;0;3;2;5;2;5;0;
110411;"Rolled or flaked grains of barley";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
110412;"Rolled or flaked grains of oats";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
110419;"Rolled or flaked grains of cereals (excl. oats)";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
110421;"Hulled, pearled, sliced, kibbled or otherwise worked grains of barley (excluding barley flour)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
110422;"Hulled, pearled, sliced, kibbled or otherwise worked oat grains (excl. rolled, flaked, pellets ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
110423;"Hulled, pearled, sliced, kibbled or otherwise worked maize grains (excl. rolled, flaked, pellets ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
110429;"Grains of cereals, hulled, pearled, sliced, kibbled or otherwise worked (excl. rolled, flaked, ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
110430;"Germ of cereals, whole, rolled, flaked or ground";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
110510;"Flour, meal and powder of potatoes";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;
110520;"Flakes, granules and pellets of potatoes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
110610;"Flour, meal and powder of peas, beans, lentils and the other dried leguminous vegetables of ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
110620;"Flour, meal and powder of sago or of roots or tubers of manioc, arrowroot, salep, sweet potatoes ...";0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;
110630;"Flour, meal and powder of produce of chapter 8 "Edible fruit and nuts; peel of citrus fruits ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;
110710;"Malt (excl. roasted)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
110720;"Roasted malt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
110811;"Wheat starch";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
110813;"Potato starch";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
110814;"Manioc starch";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
110819;"Starch (excl. wheat, maize, potato and manioc)";0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
110820;"Inulin";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
110900;"Wheat gluten, whether or not dried";0;0;319;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
120100;"Soya beans, whether or not broken";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
120190;"Soya beans, whether or not broken (excl. seed for sowing)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
120210;"Groundnuts in shell, not roasted or otherwise cooked";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
120220;"Shelled groundnuts, whether or not broken (excluding roasted or otherwise cooked)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
120241;"Groundnuts, in shell (excl. seed for sowing, roasted or otherwise cooked)";0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;0;0;0;0;0;
120242;"Groundnuts, shelled, whether or not broken (excl. seed for sowing, roasted or otherwise cooked)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
120500;"Rape or colza seeds, whether or not broken";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
120510;"Low erucic acid rape or colza seeds "yielding a fixed oil which has an erucic acid content ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
